Date,Cloud Fraction,Date(Gregorian)
5/25/2012,0.24757057,2681
5/26/2012,0.212002904,2682
5/27/2012,0.1924964,2683
5/28/2012,0.196634164,2684
5/29/2012,0.184348147,2685
5/30/2012,0.198514356,2686
6/1/2012,0.227530264,2687
6/2/2012,0.190008349,2688
6/3/2012,0.21105934,2689
6/4/2012,0.21915707,2690
6/5/2012,0.236841329,2691
6/6/2012,0.264171247,2692
6/7/2012,0.310049652,2693
6/8/2012,0.297420285,2694
6/9/2012,0.267015592,2695
6/10/2012,0.224606242,2696
6/11/2012,0.201457945,2697
6/12/2012,0.200880804,2698
6/13/2012,0.19229865,2699
6/14/2012,0.192979055,2700
6/15/2012,0.196137139,2701
6/16/2012,0.211089418,2702
6/17/2012,0.178395164,2703
6/18/2012,0.173208802,2704
6/19/2012,0.188487533,2705
6/20/2012,0.207313488,2706
6/21/2012,0.1913812,2707
6/22/2012,0.187132777,2708
6/23/2012,0.206741123,2709
6/24/2012,0.226789993,2710
6/25/2012,0.209408638,2711
6/26/2012,0.206850613,2712
6/27/2012,0.178781829,2713
6/28/2012,0.201836909,2714
6/29/2012,0.201120903,2715
6/30/2012,0.199166596,2716
7/1/2012,0.165427258,2717
7/3/2012,0.216941007,2718
7/4/2012,0.175784868,2719
7/5/2012,0.226059837,2720
7/6/2012,0.222567195,2721
7/7/2012,0.262626077,2722
7/8/2012,0.23294225,2723
7/9/2012,0.242385753,2724
7/10/2012,0.226151324,2725
7/11/2012,0.221738903,2726
7/12/2012,0.22672855,2727
7/13/2012,0.215369578,2728
7/14/2012,0.196941297,2729
7/15/2012,0.218214986,2730
7/16/2012,0.243365081,2731
7/17/2012,0.256322277,2732
7/18/2012,0.209673573,2733
7/19/2012,0.201498759,2734
7/20/2012,0.19456933,2735
7/21/2012,0.176782837,2736
7/22/2012,0.189070142,2737
7/23/2012,0.172355483,2738
7/24/2012,0.18287004,2739
7/25/2012,0.196909129,2740
7/26/2012,0.182062774,2741
7/27/2012,0.217986421,2742
7/28/2012,0.222391836,2743
7/29/2012,0.212246383,2744
7/30/2012,0.247035564,2745
7/31/2012,0.203829139,2746
8/1/2012,0.195794703,2747
8/2/2012,0.201563559,2748
8/4/2012,0.168711008,2749
8/5/2012,0.155335802,2750
8/6/2012,0.133312093,2751
8/7/2012,0.161580073,2752
8/8/2012,0.17087864,2753
8/9/2012,0.213630774,2754
8/10/2012,0.182654301,2755
8/11/2012,0.181457444,2756
8/12/2012,0.196722643,2757
8/13/2012,0.239807323,2758
8/14/2012,0.198854164,2759
8/15/2012,0.20359685,2760
8/16/2012,0.196231362,2761
8/17/2012,0.211280585,2762
8/18/2012,0.209948156,2763
8/19/2012,0.243805822,2764
8/20/2012,0.216069484,2765
8/21/2012,0.211558236,2766
8/22/2012,0.20029622,2767
8/23/2012,0.170603909,2768
8/24/2012,0.203431873,2769
8/25/2012,0.223566395,2770
8/26/2012,0.218321555,2771
8/27/2012,0.226783895,2772
8/28/2012,0.193644082,2773
8/29/2012,0.19057537,2774
8/30/2012,0.156776047,2775
8/31/2012,0.159585837,2776
9/1/2012,0.152697027,2777
9/2/2012,0.175963824,2778
9/3/2012,0.160468611,2779
9/5/2012,0.183077875,2780
9/6/2012,0.154472117,2781
9/7/2012,0.154128319,2782
9/8/2012,0.169222517,2783
9/9/2012,0.199159186,2784
9/10/2012,0.204516316,2785
9/11/2012,0.163424249,2786
9/12/2012,0.21793703,2787
9/13/2012,0.179646517,2788
9/14/2012,0.253973921,2789
9/15/2012,0.192339753,2790
9/16/2012,0.197528019,2791
9/17/2012,0.193867117,2792
9/18/2012,0.17584039,2793
9/19/2012,0.213418344,2794
9/20/2012,0.197847146,2795
9/21/2012,0.239071632,2796
9/22/2012,0.241573858,2797
9/23/2012,0.264683758,2798
9/24/2012,0.243580613,2799
9/25/2012,0.257281755,2800
9/26/2012,0.244800746,2801
9/27/2012,0.260514796,2802
9/28/2012,0.233450157,2803
9/29/2012,0.236992668,2804
9/30/2012,0.235525092,2805
10/1/2012,0.225420854,2806
10/2/2012,0.198574023,2807
10/3/2012,0.225112193,2808
10/4/2012,0.255476334,2809
10/5/2012,0.240602523,2810
10/7/2012,0.240849184,2811
10/8/2012,0.281741202,2812
10/9/2012,0.289406219,2813
10/10/2012,0.296249133,2814
10/11/2012,0.314235111,2815
10/12/2012,0.276834513,2816
10/13/2012,0.274496934,2817
10/14/2012,0.302454331,2818
10/15/2012,0.240323088,2819
10/16/2012,0.30532911,2820
10/17/2012,0.24329717,2821
10/18/2012,0.302735563,2822
10/19/2012,0.259773638,2823
10/20/2012,0.226572246,2824
10/21/2012,0.224183356,2825
10/22/2012,0.160124108,2826
10/23/2012,0.259734195,2827
10/24/2012,0.186898443,2828
10/25/2012,0.243675518,2829
10/26/2012,0.200949569,2830
10/27/2012,0.199887006,2831
10/28/2012,0.21114709,2832
10/29/2012,0.204459853,2833
10/30/2012,0.228984623,2834
10/31/2012,0.197357964,2835
11/1/2012,0.26459875,2836
11/2/2012,0.270275287,2837
11/3/2012,0.315647874,2838
11/4/2012,0.288050255,2839
11/5/2012,0.291568541,2840
11/6/2012,0.288675045,2841
11/8/2012,0.282819536,2842
11/9/2012,0.242843884,2843
11/10/2012,0.299688426,2844
11/11/2012,0.281059047,2845
11/12/2012,0.296738032,2846
11/13/2012,0.284842956,2847
11/14/2012,0.303236695,2848
11/15/2012,0.300246824,2849
11/16/2012,0.28009759,2850
11/17/2012,0.290489557,2851
11/18/2012,0.254725109,2852
11/19/2012,0.280402159,2853
11/20/2012,0.279721098,2854
11/21/2012,0.311489737,2855
11/22/2012,0.28050908,2856
11/23/2012,0.269236338,2857
11/24/2012,0.289890697,2858
11/25/2012,0.271686055,2859
11/26/2012,0.301268088,2860
11/27/2012,0.253407247,2861
11/28/2012,0.283038575,2862
11/29/2012,0.281037457,2863
11/30/2012,0.282588333,2864
12/1/2012,0.270444255,2865
12/2/2012,0.24267353,2866
12/3/2012,0.272838097,2867
12/4/2012,0.265854162,2868
12/5/2012,0.287610634,2869
12/6/2012,0.232647303,2870
12/7/2012,0.214701543,2871
12/8/2012,0.262149809,2872
12/10/2012,0.279269668,2873
12/11/2012,0.253870277,2874
12/12/2012,0.315092894,2875
12/13/2012,0.268964675,2876
12/14/2012,0.295513849,2877
12/15/2012,0.313317677,2878
12/16/2012,0.287119463,2879
12/17/2012,0.269771735,2880
12/18/2012,0.238670674,2881
12/19/2012,0.225147152,2882
12/20/2012,0.196005295,2883
12/21/2012,0.253815942,2884
12/22/2012,0.23573276,2885
12/23/2012,0.257847346,2886
12/24/2012,0.254527973,2887
12/25/2012,0.203532636,2888
12/26/2012,0.239222435,2889
12/27/2012,0.250926236,2890
12/28/2012,0.309381578,2891
12/29/2012,0.229829972,2892
12/30/2012,0.263886536,2893
1/1/2013,0.264635321,2894
1/2/2013,0.292150787,2895
1/3/2013,0.251618057,2896
1/4/2013,0.270204603,2897
1/5/2013,0.208605579,2898
1/6/2013,0.240390111,2899
1/7/2013,0.209314552,2900
1/8/2013,0.244344422,2901
1/9/2013,0.280530051,2902
1/11/2013,0.34990264,2903
1/12/2013,0.302544847,2904
1/13/2013,0.330950792,2905
1/14/2013,0.302485692,2906
1/15/2013,0.301028489,2907
1/16/2013,0.25668589,2908
1/17/2013,0.278749568,2909
1/18/2013,0.269675562,2910
1/19/2013,0.288914936,2911
1/20/2013,0.301760997,2912
1/21/2013,0.273829927,2913
1/22/2013,0.313832022,2914
1/23/2013,0.282065953,2915
1/24/2013,0.281007368,2916
1/25/2013,0.263514419,2917
1/26/2013,0.262919799,2918
1/27/2013,0.282874675,2919
1/28/2013,0.241928566,2920
1/29/2013,0.310073689,2921
1/30/2013,0.255462462,2922
1/31/2013,0.279097859,2923
2/1/2013,0.299973171,2924
2/2/2013,0.25130626,2925
2/3/2013,0.28643142,2926
2/4/2013,0.251960118,2927
2/5/2013,0.317125439,2928
2/6/2013,0.284241065,2929
2/7/2013,0.327475298,2930
2/8/2013,0.310656848,2931
2/9/2013,0.315816765,2932
2/10/2013,0.291457005,2933
2/12/2013,0.275750474,2934
2/13/2013,0.240039539,2935
2/14/2013,0.255681241,2936
2/15/2013,0.215314922,2937
2/16/2013,0.251498979,2938
2/17/2013,0.235631795,2939
2/18/2013,0.265072509,2940
2/19/2013,0.267889093,2941
2/20/2013,0.265072497,2942
2/21/2013,0.287581932,2943
2/22/2013,0.266609844,2944
2/23/2013,0.297565431,2945
2/24/2013,0.257164581,2946
2/25/2013,0.28059218,2947
2/26/2013,0.259311696,2948
2/27/2013,0.261881991,2949
2/28/2013,0.284846662,2950
3/1/2013,0.236472004,2951
3/2/2013,0.277759634,2952
3/3/2013,0.259823604,2953
3/4/2013,0.27368911,2954
3/5/2013,0.23761806,2955
3/6/2013,0.241087206,2956
3/7/2013,0.27969289,2957
3/8/2013,0.200497293,2958
3/9/2013,0.231379928,2959
3/10/2013,0.179716991,2960
3/11/2013,0.258097505,2961
3/12/2013,0.213503304,2962
3/13/2013,0.273213589,2963
3/14/2013,0.27786784,2964
3/16/2013,0.328761315,2965
3/17/2013,0.322318611,2966
3/18/2013,0.338906458,2967
3/19/2013,0.286249129,2968
3/20/2013,0.331311743,2969
3/21/2013,0.285185711,2970
3/22/2013,0.303216147,2971
3/23/2013,0.271014092,2972
3/24/2013,0.243679948,2973
3/25/2013,0.258521311,2974
3/26/2013,0.234573843,2975
3/27/2013,0.27078592,2976
3/28/2013,0.221098722,2977
3/29/2013,0.26869178,2978
3/30/2013,0.242256851,2979
3/31/2013,0.240648658,2980
4/1/2013,0.204507973,2981
4/2/2013,0.232785321,2982
4/3/2013,0.262395212,2983
4/4/2013,0.242685624,2984
4/5/2013,0.249904552,2985
4/6/2013,0.236956231,2986
4/7/2013,0.254679474,2987
4/8/2013,0.255713832,2988
4/9/2013,0.251919282,2989
4/10/2013,0.305365108,2990
4/11/2013,0.237518898,2991
4/12/2013,0.236808358,2992
4/13/2013,0.259811542,2993
4/14/2013,0.277407797,2994
4/15/2013,0.243238315,2995
4/17/2013,0.285372101,2996
4/18/2013,0.276243583,2997
4/19/2013,0.280295701,2998
4/20/2013,0.248999867,2999
4/21/2013,0.26059672,3000
4/22/2013,0.270691432,3001
4/23/2013,0.258136473,3002
4/24/2013,0.238704571,3003
4/25/2013,0.24934573,3004
4/26/2013,0.238000368,3005
4/27/2013,0.228864986,3006
4/28/2013,0.235798999,3007
4/29/2013,0.197438425,3008
4/30/2013,0.21795874,3009
5/1/2013,0.234165617,3010
5/2/2013,0.209405647,3011
5/3/2013,0.21178749,3012
5/4/2013,0.217005307,3013
5/5/2013,0.280930948,3014
5/6/2013,0.234500073,3015
5/7/2013,0.273758239,3016
5/8/2013,0.253436184,3017
5/9/2013,0.231001072,3018
5/10/2013,0.230064806,3019
5/11/2013,0.215998052,3020
5/12/2013,0.24195252,3021
5/13/2013,0.25569366,3022
5/14/2013,0.288065412,3023
5/15/2013,0.248223587,3024
5/16/2013,0.311096653,3025
5/17/2013,0.282751595,3026
5/19/2013,0.264049187,3027
5/20/2013,0.264275807,3028
5/21/2013,0.263139178,3029
5/22/2013,0.272440181,3030
5/23/2013,0.328299089,3031
5/24/2013,0.312544726,3032
5/25/2013,0.305463948,3033
5/26/2013,0.275085315,3034
5/27/2013,0.264723158,3035
5/28/2013,0.250023366,3036
5/29/2013,0.214742031,3037
5/30/2013,0.309964258,3038
5/31/2013,0.228988005,3039
6/1/2013,0.256271001,3040
6/2/2013,0.220081234,3041
6/3/2013,0.22307392,3042
6/4/2013,0.232869396,3043
6/5/2013,0.205118506,3044
6/6/2013,0.235345761,3045
6/7/2013,0.219712963,3046
6/8/2013,0.302184513,3047
6/9/2013,0.256401956,3048
6/10/2013,0.250206633,3049
6/11/2013,0.248784362,3050
6/12/2013,0.237333986,3051
6/13/2013,0.227884615,3052
6/14/2013,0.216247418,3053
6/15/2013,0.235483848,3054
6/16/2013,0.222129262,3055
6/17/2013,0.23889725,3056
6/18/2013,0.220622345,3057
6/20/2013,0.241574269,3058
6/21/2013,0.241544444,3059
6/22/2013,0.269972976,3060
6/23/2013,0.254490691,3061
6/24/2013,0.268525292,3062
6/25/2013,0.26965001,3063
6/26/2013,0.251027033,3064
6/27/2013,0.286217565,3065
6/28/2013,0.210770914,3066
6/29/2013,0.204085323,3067
6/30/2013,0.218204256,3068
7/1/2013,0.236765331,3069
7/2/2013,0.273732727,3070
7/3/2013,0.240516371,3071
7/4/2013,0.229191471,3072
7/5/2013,0.194659437,3073
7/6/2013,0.2015656,3074
7/7/2013,0.199472456,3075
7/8/2013,0.204730307,3076
7/9/2013,0.191813342,3077
7/10/2013,0.227087688,3078
7/11/2013,0.216796753,3079
7/12/2013,0.212876507,3080
7/13/2013,0.211508594,3081
7/14/2013,0.223082855,3082
7/15/2013,0.227851606,3083
7/16/2013,0.195385947,3084
7/17/2013,0.212031609,3085
7/18/2013,0.225464693,3086
7/19/2013,0.26465304,3087
7/20/2013,0.231723618,3088
7/22/2013,0.266087474,3089
7/23/2013,0.263686796,3090
7/24/2013,0.270124701,3091
7/25/2013,0.208785525,3092
7/26/2013,0.213539583,3093
7/27/2013,0.20325056,3094
7/28/2013,0.189018304,3095
7/29/2013,0.192563294,3096
7/30/2013,0.178010403,3097
7/31/2013,0.181841438,3098
8/1/2013,0.169938043,3099
8/2/2013,0.20719704,3100
8/3/2013,0.216145769,3101
8/4/2013,0.179547386,3102
8/5/2013,0.17892437,3103
8/6/2013,0.180716011,3104
8/7/2013,0.215740934,3105
8/8/2013,0.196138781,3106
8/9/2013,0.255707761,3107
8/10/2013,0.239462314,3108
8/11/2013,0.223490903,3109
8/12/2013,0.203253393,3110
8/13/2013,0.204808928,3111
8/14/2013,0.236116754,3112
8/15/2013,0.221334775,3113
8/16/2013,0.230840721,3114
8/17/2013,0.208991159,3115
8/18/2013,0.215740649,3116
8/19/2013,0.228775217,3117
8/20/2013,0.218851089,3118
8/21/2013,0.209300817,3119
8/23/2013,0.22228255,3120
8/24/2013,0.225930906,3121
8/25/2013,0.246163804,3122
8/26/2013,0.219894395,3123
8/27/2013,0.197059095,3124
8/28/2013,0.205657726,3125
8/29/2013,0.211070535,3126
8/30/2013,0.208208167,3127
8/31/2013,0.191078418,3128
9/1/2013,0.218952351,3129
9/2/2013,0.206622565,3130
9/3/2013,0.206400546,3131
9/4/2013,0.205219349,3132
9/5/2013,0.24061885,3133
9/6/2013,0.261232566,3134
9/7/2013,0.214374988,3135
9/8/2013,0.224924856,3136
9/9/2013,0.203894594,3137
9/10/2013,0.231857759,3138
9/11/2013,0.202775812,3139
9/12/2013,0.201163033,3140
9/13/2013,0.200837872,3141
9/14/2013,0.231298811,3142
9/15/2013,0.252485438,3143
9/16/2013,0.227107111,3144
9/17/2013,0.274895056,3145
9/18/2013,0.235175007,3146
9/19/2013,0.254289227,3147
9/20/2013,0.209252268,3148
9/21/2013,0.153339318,3149
9/22/2013,0.195282695,3150
9/24/2013,0.254030919,3151
9/25/2013,0.194050485,3152
9/26/2013,0.213152757,3153
9/27/2013,0.189162656,3154
9/28/2013,0.232841002,3155
9/29/2013,0.268052693,3156
9/30/2013,0.268099284,3157
10/1/2013,0.266919596,3158
10/2/2013,0.219938813,3159
10/3/2013,0.248531248,3160
10/4/2013,0.242576115,3161
10/5/2013,0.266477129,3162
10/6/2013,0.241859251,3163
10/7/2013,0.267484435,3164
10/8/2013,0.24692958,3165
10/9/2013,0.272423135,3166
10/10/2013,0.273049817,3167
10/11/2013,0.288077341,3168
10/12/2013,0.288451958,3169
10/13/2013,0.262995184,3170
10/14/2013,0.296688594,3171
10/15/2013,0.305426512,3172
10/16/2013,0.314321693,3173
10/17/2013,0.313577782,3174
10/18/2013,0.293496206,3175
10/19/2013,0.290741141,3176
10/20/2013,0.226959092,3177
10/21/2013,0.256735148,3178
10/22/2013,0.236932987,3179
10/23/2013,0.232025901,3180
10/24/2013,0.263719606,3181
10/26/2013,0.274877943,3182
10/27/2013,0.273063141,3183
10/28/2013,0.288591117,3184
10/29/2013,0.284254197,3185
10/30/2013,0.323754677,3186
10/31/2013,0.292475981,3187
11/1/2013,0.285179187,3188
11/2/2013,0.30797144,3189
11/3/2013,0.329664912,3190
11/4/2013,0.302714557,3191
11/5/2013,0.276407457,3192
11/6/2013,0.325703352,3193
11/7/2013,0.292100686,3194
11/8/2013,0.261758357,3195
11/9/2013,0.261862016,3196
11/10/2013,0.239949131,3197
11/11/2013,0.273371169,3198
11/12/2013,0.258564839,3199
11/13/2013,0.27405561,3200
11/14/2013,0.257392939,3201
11/15/2013,0.244955358,3202
11/16/2013,0.296122511,3203
11/17/2013,0.268233256,3204
11/18/2013,0.292653325,3205
11/19/2013,0.248898419,3206
11/20/2013,0.2847322,3207
11/21/2013,0.289994036,3208
11/22/2013,0.293071861,3209
11/23/2013,0.268995577,3210
11/24/2013,0.294589434,3211
11/25/2013,0.287998213,3212
11/27/2013,0.306920394,3213
11/28/2013,0.295432476,3214
11/29/2013,0.269712994,3215
11/30/2013,0.257353204,3216
12/1/2013,0.255786852,3217
12/2/2013,0.276857997,3218
12/3/2013,0.272475616,3219
12/4/2013,0.230495236,3220
12/5/2013,0.20120953,3221
12/6/2013,0.281358413,3222
12/7/2013,0.249003108,3223
12/8/2013,0.257632743,3224
12/9/2013,0.211595095,3225
12/10/2013,0.274252976,3226
12/11/2013,0.271429158,3227
12/12/2013,0.271043411,3228
12/13/2013,0.307804293,3229
12/14/2013,0.273294775,3230
12/15/2013,0.315246209,3231
12/16/2013,0.31075507,3232
12/17/2013,0.363851856,3233
12/18/2013,0.329733909,3234
12/19/2013,0.343324184,3235
12/20/2013,0.312893626,3236
12/21/2013,0.304869769,3237
12/22/2013,0.333457928,3238
12/23/2013,0.287596579,3239
12/24/2013,0.288249913,3240
12/25/2013,0.227643168,3241
12/26/2013,0.249906732,3242
12/27/2013,0.249055024,3243
12/29/2013,0.245875117,3244
12/30/2013,0.236326708,3245
1/1/2014,0.222661781,3246
1/2/2014,0.226525968,3247
1/3/2014,0.229643546,3248
1/4/2014,0.272387295,3249
1/5/2014,0.268361612,3250
1/6/2014,0.304289648,3251
1/7/2014,0.313458464,3252
1/8/2014,0.286428029,3253
1/9/2014,0.314062246,3254
1/10/2014,0.275566401,3255
1/11/2014,0.27662549,3256
1/12/2014,0.293175585,3257
1/13/2014,0.254833825,3258
1/14/2014,0.286784568,3259
1/15/2014,0.266986416,3260
1/16/2014,0.264828902,3261
1/17/2014,0.229617824,3262
1/18/2014,0.263964413,3263
1/19/2014,0.262108534,3264
1/20/2014,0.263492809,3265
1/21/2014,0.269691612,3266
1/22/2014,0.228119028,3267
1/23/2014,0.244412556,3268
1/24/2014,0.21574874,3269
1/25/2014,0.303990488,3270
1/26/2014,0.276373675,3271
1/27/2014,0.29419061,3272
1/28/2014,0.261081358,3273
1/30/2014,0.270309297,3274
1/31/2014,0.219313702,3275
2/1/2014,0.291588009,3276
2/2/2014,0.256748836,3277
2/3/2014,0.265169976,3278
2/4/2014,0.253197488,3279
2/5/2014,0.260217543,3280
2/6/2014,0.266295075,3281
2/7/2014,0.257017987,3282
2/8/2014,0.273714454,3283
2/9/2014,0.236294199,3284
2/10/2014,0.276710808,3285
2/11/2014,0.273808659,3286
2/12/2014,0.300482095,3287
2/13/2014,0.290341681,3288
2/14/2014,0.287401802,3289
2/15/2014,0.320715559,3290
2/16/2014,0.294779854,3291
2/17/2014,0.306959545,3292
2/18/2014,0.254396517,3293
2/19/2014,0.293258294,3294
2/20/2014,0.287128414,3295
2/21/2014,0.294966697,3296
2/22/2014,0.31620128,3297
2/23/2014,0.304264324,3298
2/24/2014,0.294119176,3299
2/25/2014,0.263194671,3300
2/26/2014,0.280455912,3301
2/27/2014,0.268745628,3302
2/28/2014,0.310694284,3303
3/1/2014,0.281136653,3304
3/3/2014,0.293804901,3305
3/4/2014,0.275672389,3306
3/5/2014,0.31062875,3307
3/6/2014,0.242139304,3308
3/7/2014,0.311338638,3309
3/8/2014,0.282080867,3310
3/9/2014,0.245942036,3311
3/10/2014,0.244973869,3312
3/11/2014,0.25476989,3313
3/12/2014,0.289432813,3314
3/13/2014,0.253218053,3315
3/14/2014,0.234482898,3316
3/15/2014,0.241852563,3317
3/16/2014,0.262642032,3318
3/17/2014,0.2275751,3319
3/18/2014,0.275019788,3320
3/19/2014,0.270826177,3321
3/20/2014,0.234941092,3322
3/21/2014,0.290789086,3323
3/22/2014,0.289654507,3324
3/23/2014,0.32016782,3325
3/24/2014,0.276125686,3326
3/25/2014,0.267874607,3327
3/26/2014,0.272684983,3328
3/27/2014,0.245345674,3329
3/28/2014,0.252832584,3330
3/29/2014,0.2147592,3331
3/30/2014,0.249312169,3332
3/31/2014,0.227438096,3333
4/1/2014,0.255319508,3334
4/2/2014,0.261528212,3335
4/4/2014,0.242363093,3336
4/5/2014,0.206173689,3337
4/6/2014,0.224156469,3338
4/7/2014,0.202271056,3339
4/8/2014,0.243466644,3340
4/9/2014,0.258585417,3341
4/10/2014,0.23361163,3342
4/11/2014,0.256280516,3343
4/12/2014,0.228333315,3344
4/13/2014,0.261291037,3345
4/14/2014,0.268391692,3346
4/15/2014,0.32142122,3347
4/16/2014,0.240926725,3348
4/17/2014,0.252954275,3349
4/18/2014,0.260786641,3350
4/19/2014,0.274028652,3351
4/20/2014,0.27111127,3352
4/21/2014,0.283539212,3353
4/22/2014,0.283186581,3354
4/23/2014,0.27397913,3355
4/24/2014,0.285786749,3356
4/25/2014,0.268504543,3357
4/26/2014,0.279012098,3358
4/27/2014,0.245569601,3359
4/28/2014,0.266448551,3360
4/29/2014,0.266519623,3361
4/30/2014,0.254708771,3362
5/1/2014,0.275414497,3363
5/2/2014,0.266688215,3364
5/3/2014,0.254447094,3365
5/4/2014,0.233803654,3366
5/6/2014,0.270876075,3367
5/7/2014,0.252210085,3368
5/8/2014,0.306003943,3369
5/9/2014,0.258825634,3370
5/10/2014,0.280907356,3371
5/11/2014,0.235579398,3372
5/12/2014,0.248883511,3373
5/13/2014,0.241906483,3374
5/14/2014,0.271589322,3375
5/15/2014,0.261561627,3376
5/16/2014,0.278460907,3377
5/17/2014,0.272835249,3378
5/18/2014,0.216562612,3379
5/19/2014,0.213949073,3380
5/20/2014,0.254444606,3381
5/21/2014,0.230515262,3382
5/22/2014,0.252357609,3383
5/23/2014,0.290483824,3384
5/24/2014,0.322434228,3385
5/25/2014,0.250349056,3386
5/26/2014,0.283622361,3387
5/27/2014,0.248419792,3388
5/28/2014,0.263839823,3389
5/29/2014,0.246754938,3390
5/30/2014,0.222285501,3391
5/31/2014,0.227143187,3392
6/1/2014,0.243877273,3393
6/2/2014,0.26136591,3394
6/3/2014,0.211861966,3395
6/4/2014,0.183137767,3396
6/5/2014,0.198127118,3397
6/7/2014,0.220949502,3398
6/8/2014,0.220989156,3399
6/9/2014,0.239363686,3400
6/10/2014,0.21169759,3401
6/11/2014,0.213847623,3402
6/12/2014,0.212103773,3403
6/13/2014,0.242468856,3404
6/14/2014,0.242995748,3405
6/15/2014,0.240756876,3406
6/16/2014,0.226637766,3407
6/17/2014,0.195768302,3408
6/18/2014,0.269913714,3409
6/19/2014,0.259457894,3410
6/20/2014,0.241634785,3411
6/21/2014,0.230121591,3412
6/22/2014,0.247500544,3413
6/23/2014,0.248963806,3414
6/24/2014,0.238802552,3415
6/25/2014,0.248622391,3416
6/26/2014,0.206652459,3417
6/27/2014,0.230875283,3418
6/28/2014,0.253030108,3419
6/29/2014,0.248870362,3420
6/30/2014,0.246522749,3421
7/1/2014,0.201798695,3422
7/2/2014,0.191349015,3423
7/3/2014,0.173899547,3424
7/4/2014,0.174318107,3425
7/5/2014,0.161815714,3426
7/6/2014,0.217857004,3427
7/7/2014,0.226541853,3428
7/9/2014,0.298706458,3429
7/10/2014,0.278497904,3430
7/11/2014,0.244856174,3431
7/12/2014,0.214788794,3432
7/13/2014,0.213396412,3433
7/14/2014,0.218856116,3434
7/15/2014,0.199090612,3435
7/16/2014,0.19196253,3436
7/17/2014,0.218286773,3437
7/18/2014,0.261168027,3438
7/19/2014,0.234237825,3439
7/20/2014,0.228199168,3440
7/21/2014,0.211293214,3441
7/22/2014,0.184620088,3442
7/23/2014,0.202754206,3443
7/24/2014,0.255950233,3444
7/25/2014,0.298858343,3445
7/26/2014,0.267995926,3446
7/27/2014,0.315631385,3447
7/28/2014,0.243534047,3448
7/29/2014,0.199333049,3449
7/30/2014,0.18221191,3450
7/31/2014,0.166696423,3451
8/1/2014,0.197200186,3452
8/2/2014,0.17693937,3453
8/3/2014,0.181379902,3454
8/4/2014,0.178046378,3455
8/5/2014,0.206923252,3456
8/6/2014,0.216826121,3457
8/7/2014,0.238609036,3458
8/8/2014,0.22900498,3459
8/10/2014,0.212596872,3460
8/11/2014,0.211053769,3461
8/12/2014,0.217646185,3462
8/13/2014,0.2315508,3463
8/14/2014,0.22305467,3464
8/15/2014,0.219215011,3465
8/16/2014,0.196950043,3466
8/17/2014,0.227530718,3467
8/18/2014,0.200704329,3468
8/19/2014,0.221875026,3469
8/20/2014,0.167946203,3470
8/21/2014,0.183347253,3471
8/22/2014,0.170412819,3472
8/23/2014,0.157974429,3473
8/24/2014,0.16953316,3474
8/25/2014,0.190294786,3475
8/26/2014,0.23279482,3476
8/27/2014,0.212582374,3477
8/28/2014,0.222348332,3478
8/29/2014,0.172486962,3479
8/30/2014,0.203822452,3480
8/31/2014,0.180160936,3481
9/1/2014,0.175672861,3482
9/2/2014,0.195403058,3483
9/3/2014,0.186219737,3484
9/4/2014,0.21825389,3485
9/5/2014,0.19942068,3486
9/6/2014,0.206660252,3487
9/7/2014,0.206464104,3488
9/8/2014,0.205306982,3489
9/9/2014,0.191463518,3490
9/11/2014,0.222208595,3491
9/12/2014,0.182130437,3492
9/13/2014,0.195162674,3493
9/14/2014,0.190444787,3494
9/15/2014,0.224540419,3495
9/16/2014,0.204454342,3496
9/17/2014,0.186871671,3497
9/18/2014,0.201938204,3498
9/19/2014,0.19752759,3499
9/20/2014,0.268110841,3500
9/21/2014,0.207216535,3501
9/22/2014,0.223620835,3502
9/23/2014,0.172215889,3503
9/24/2014,0.197096765,3504
9/25/2014,0.226982264,3505
9/26/2014,0.190298706,3506
9/27/2014,0.241776528,3507
9/28/2014,0.175361795,3508
9/29/2014,0.202382509,3509
9/30/2014,0.180745049,3510
10/1/2014,0.251447399,3511
10/2/2014,0.246312452,3512
10/3/2014,0.25595856,3513
10/4/2014,0.22209267,3514
10/5/2014,0.232635545,3515
10/6/2014,0.251952836,3516
10/7/2014,0.241846201,3517
10/8/2014,0.261847286,3518
10/9/2014,0.219990279,3519
10/10/2014,0.237702565,3520
10/11/2014,0.25914157,3521
10/13/2014,0.229365463,3522
10/14/2014,0.193285925,3523
10/15/2014,0.212651869,3524
10/16/2014,0.176717091,3525
10/17/2014,0.18679282,3526
10/18/2014,0.216642625,3527
10/19/2014,0.228734073,3528
10/20/2014,0.280703445,3529
10/21/2014,0.272096733,3530
10/22/2014,0.294083525,3531
10/23/2014,0.270247467,3532
10/24/2014,0.293910918,3533
10/25/2014,0.300732233,3534
10/26/2014,0.297878011,3535
10/27/2014,0.247013456,3536
10/28/2014,0.288944163,3537
10/29/2014,0.249295066,3538
10/30/2014,0.241610471,3539
10/31/2014,0.304159443,3540
11/1/2014,0.251860663,3541
11/2/2014,0.271869208,3542
11/3/2014,0.237237531,3543
11/4/2014,0.251910158,3544
11/5/2014,0.265503301,3545
11/6/2014,0.267110534,3546
11/7/2014,0.258115016,3547
11/8/2014,0.232207775,3548
11/9/2014,0.297981175,3549
11/10/2014,0.281531003,3550
11/11/2014,0.266314598,3551
11/12/2014,0.292782709,3552
11/14/2014,0.334938327,3553
